1113,-3,-3,-1,-2,-3,-3,-4
1,1,-2,-1,-2,1,-1,2
1111,-2,-2,0,1,-2,0,-2
,-2,-1,0,1,0,-1,-2
1114,-6,-5,-5,-2,-6,-5,-5
1117,-2,-2,-2,2,-2,0,-2
1116,-4,-4,-2,1,-2,-2,-2
111,1,-1,-1,-2,2,1,2
1125,-5,2,0,3,-3,2,2
11,-2,0,0,1,-1,1,-1
1112,-3,-1,-3,-1,-2,-3,-3
1115,-5,-5,-2,2,-3,-3,-5
1124,-5,-1,-4,0,-4,-5,-3
1127,-2,3,0,3,0,-2,0
1122,-2,0,-2,0,-2,0,-2
1135,-2,0,1,1,2,0,-2
1123,-3,-1,0,-3,-3,-3,-3
112,3,0,0,0,3,3,3
1142,-1,2,0,3,2,2,-2
1121,0,2,-1,3,-1,-1,-1
113,3,0,0,0,2,2,4
1137,-2,0,3,4,0,2,-1
1132,-3,0,0,0,-2,-2,-3
115,3,2,2,-1,-1,1,2
1131,0,-1,3,2,-1,-1,-2
1136,-2,0,0,2,0,2,-2
1143,-2,-3,0,0,-3,1,0
1154,-6,-4,-4,-1,-2,-4,-5
1144,-2,-3,0,1,-3,0,-2
1152,-2,2,-2,2,-1,0,-2
1153,-3,-3,0,-3,2,0,-2
1141,3,3,2,4,3,3,2
114,4,3,1,1,4,4,4
1147,2,3,4,4,2,1,0
1145,2,3,1,2,4,0,2
1126,-4,2,0,3,1,-2,-2
1151,-1,-1,-1,3,-2,0,-2
1134,-5,-4,-1,0,-4,-4,-6
1133,-3,-2,0,0,-4,-2,-3
1146,1,3,2,4,-2,3,0
1112,-3,-1,-3,-1,-2,-3,-3
1,1,-2,-1,-2,1,-1,2
1113,-3,-3,-1,-2,-3,-3,-4
1111,-2,-2,0,1,-2,0,-2
1117,-2,-2,-2,2,-2,0,-2
1125,-5,2,0,3,-3,2,2
112,3,0,0,0,3,3,3
1131,0,-1,3,2,-1,-1,-2
1124,-5,-1,-4,0,-4,-5,-3
1143,-2,-3,0,0,-3,1,0
1146,1,3,2,4,-2,3,0
1154,-6,-4,-4,-1,-2,-4,-5
1153,-3,-3,0,-3,2,0,-2
1147,2,3,4,4,2,1,0
114,4,3,1,1,4,4,4
111,1,-1,-1,-2,2,1,2
11,-2,0,0,1,-1,1,-1
1116,-4,-4,-2,1,-2,-2,-2
1114,-6,-5,-5,-2,-6,-5,-5
1122,-2,0,-2,0,-2,0,-2
