15226532376154443272251157,-9,100,-9,-9,-9,-9,-9
77346532411513,13,14,0,10,0,-2,-5
21,0,2,0,-2,2,-2,-1
13374366,-3,-4,-2,-2,-4,-4,-2
26276223564256754745717534713631436634,-4,-4,-4,-4,-4,100,100
4613322364115,4,3,4,4,-1,1,0
526127212546355463536276267764352233262,-8,100,-8,-8,-8,100,-8
257773743662132554554727451564235323262,-8,-8,-8,-8,100,-8,100
475131731623176114262612616277,100,10,10,10,10,10,10
623521345266514333255,-11,-11,-11,-11,-11,-11,-11
77211331354151,5,-14,-14,-14,-14,-14,-14
11243244633221634675716,10,10,10,10,10,10,10
2717176624731122524335,9,9,9,10,9,9,9
31,0,0,0,2,0,0,-2
527511236622534362647416536756734763,-7,-7,-7,-7,-7,100,-7
4,-4,-2,-2,-1,-2,-2,-4
1,-1,2,1,2,-1,1,-2
451,-4,-2,-1,-2,-2,-3,-4
663144771774311141527644436336445644265,100,9,9,100,9,9,9
7762445457653757125457562,-11,-11,-11,-11,100,-11,100
546443355,-5,-2,-5,-2,-5,-12,-5
5444275665151445413371255711162315545172,-10,-10,-10,100,100,-10,-10
77275121161155776742512315634533311,100,7,8,8,7,9,100
6211432165622745314246575746474212,-7,-7,-7,100,-7,-7,-7
175276,-3,0,-2,-3,-2,-1,-3
474141,11,10,16,18,16,11,10
35424,-13,-5,-5,2,-6,-13,-11
2132121,1,2,0,1,2,1,1
62525755117161623725631626544335,-6,-6,-6,-6,100,100,-6
6223545761323141765,-12,-12,-12,-12,-12,-12,-12
344576711151452,-13,-13,-13,-13,-13,-12,-13
72624432212746563372326377766543222732,-11,100,-11,-11,-11,-11,-11
32,-3,0,-1,-2,0,2,-2
6743,-2,-3,0,0,-2,3,-3
4276222121313477227447722653315231,13,100,12,12,0,8,6
1625531225171474715,-12,-12,-12,-12,-12,-12,-12
761315632144475673765,-10,-10,11,7,-10,-10,-10
7273251415746665541244775254553231624,-8,-8,-8,100,100,-8,-8
77135174147256715256367645,-9,-9,-9,-9,-9,-9,100
4422764441324,-14,-14,-14,100,13,-14,-14
15422364265361176636,10,10,10,11,10,100,10
1,-1,2,1,2,-1,1,-2
467,-3,-4,-2,2,-3,1,-3
41137244113353773564673723441117526,-9,-9,100,-9,-9,-9,-9
14474442454234345471155712212272,-16,-16,-16,100,-16,-16,-16
463415216714777334746,-11,-11,-11,-11,-11,-11,-11
336443112444,-2,-14,-2,0,-4,-6,-2
6111321171121762112654311342754146454,100,3,5,4,3,5,3
62,-2,0,2,2,0,2,-3
545323432223615157334776777374131725753,-8,-8,100,-8,-8,-8,100
45551377635533317,-4,-3,-4,-4,-4,-3,0
75746111553544621125424353515253,-9,-9,-9,-9,100,-9,-9
55367654422776554777764,-12,-12,-12,-12,-12,-12,100
12417465235144427125,4,-11,-11,-11,-11,-11,-11
6722276117173417,-14,-14,-14,-14,-14,-14,-14
76321722262537347,-12,-12,-11,-12,-12,-12,-12
1655444265757774745273644671366226,-9,-9,-9,100,-9,-9,100
11167635414457212241222,100,100,-10,-10,-10,-10,-10
453444154111434246537436533,-5,14,2,100,-5,-14,-5
57521655344771447735132722,8,8,8,8,8,8,100
1422746765,-5,-11,-15,-1,-10,-1,-6
4665227654636353551615773436,-7,-7,-7,8,100,100,-7
4343315321,0,1,0,5,3,5,4
5717337217,0,0,1,1,0,-1,-4
47631767716131773,13,-12,-12,-12,-12,-5,100
712144152544236311733622,-10,-10,-10,-10,-10,-10,-10
555741333263,15,15,15,15,15,15,15
5771257241557455635214171534246666,-12,-12,2,-12,100,-12,12
5617276531126712413541,100,10,10,10,10,10,10
7212132,-2,0,0,0,0,-3,-3
4166563372525147264663312434,-8,-8,-8,-8,-8,100,-8
44621142274323547341373547252541344722167,-10,-10,-10,100,-10,-10,-10
736327413467,2,11,12,12,15,14,13
5616267642725723352311252525,-10,100,-10,-10,-10,-10,-10
1453725753334547331713745736534,-6,-10,100,-10,-10,-10,11
2273342734136,-9,-4,-4,9,-12,-4,-4
3352375725632176141763457472451344,-5,-5,100,100,-5,-5,100
4354256725211477666545135476342624,-5,-5,-5,100,100,100,-5
76716476237763626334662767771374,11,11,11,11,11,100,11
145737777514777655,13,12,12,13,12,14,100
6616,-4,-3,-3,-1,-4,-2,-4
32647455,-16,-16,-4,-16,-16,-13,-16
521262177236337456141512,-10,-10,-10,-10,-10,-10,-10
5663457325212425355353354322,-12,-12,-12,-12,100,-12,-12
4646564,-17,-17,-17,-4,-17,18,-17
63573532472666566475221213737522273215,6,100,6,6,6,100,6
73374665614715671536,-11,-11,-11,-11,-11,-11,-11
2,-2,0,1,0,-2,-2,-3
24175454231131143727514152377731267,100,10,10,10,10,10,10
13754335733163337524255232161464611442212,-5,-13,100,0,-3,-3,0
5,-3,0,0,0,0,-2,-2
13337266216537325631475233423471,-9,-9,100,9,-9,-9,9
512,-4,-2,-3,-2,-2,-3,-4
53157613247363325125125652,-9,-9,-9,-9,100,-9,-9
6721641547222724663222167471525,-11,100,11,-11,-11,-11,-4
6417522,-2,-4,-6,1,0,-4,-4
616236172551342556566314335257711,-8,-8,-8,-8,100,100,-8
17342722114562345215512432351523,-9,100,-9,-9,-9,-9,-9
53163224621514712114313243445254545724,100,-10,11,11,-10,-10,-10
342515,-12,-11,-4,-6,-5,-13,-7
656353424476261274215,-11,-11,-11,-11,-11,-11,-11
225132564613645627372266753627135535675,-8,100,-8,-8,-8,100,-8
62,-2,0,2,2,0,2,-3
45615742477546573532,11,11,11,11,11,11,11
33216612731544521626222475224417477,10,100,-10,-10,-10,8,-10
3375271357417155544543243472335711643645,-7,-7,100,100,100,-7,-7
513615641,-2,-2,-1,2,5,4,-2
623627471532316171347764467232,6,6,6,6,6,6,100
543162527657436211636546521433,-7,-7,-7,-7,-7,100,-7
56344563257575313655712,12,12,12,12,100,12,12
5377134325611467532656623416,-8,-8,-8,-8,-8,100,-8
551372547431571675664131675617775734542,100,5,5,6,100,2,100
7215373616731634773652417541713677735613,-8,-8,-8,-8,-8,-8,100
1431772414731734777551621,-13,-13,-13,-13,-13,-13,100
45744,-3,-4,-3,2,3,-4,-3
632775534135671364371166711111724475623244,100,-8,-8,-8,-8,-8,-8
634236751,-3,0,0,0,-1,-2,-4
6472134267171675143163465245371275462,100,-3,-3,100,-3,100,100
7576727677245373216766,-15,-15,-15,-15,-15,-15,100
525616323473627537651253431433311177426,-8,-8,100,-8,-8,-8,-8
747325531171525462,-13,-13,-13,-13,-13,-13,-13
562513415,-2,-2,0,2,1,2,-2
3512523174265423522163466753333,-7,100,100,-7,-7,-7,-7
24657273176,-3,-3,2,6,2,3,-9
5663422614337744314545671774767225637437,-6,-6,-6,100,-5,-5,-6
7417524773673357343556545,-8,8,-8,-8,100,9,100
727613524416167614267346655256672161454,-10,-10,-10,-10,-10,100,-10
477164215355753313735257313111631542277,-7,-5,100,-8,100,-7,-7
34264112771716276747674,11,11,11,11,11,11,100
2255,-3,-2,-3,0,-1,-2,-2
1451411651327322726352417114575376,100,-9,-9,-9,-9,-9,-9
65615675276477336,1,2,-2,2,3,0,-1
133316472662161441527,-11,-11,-11,-11,-11,-11,-11
642622,-5,-5,-5,3,-6,-5,-5
4343362323524271224323,11,100,100,11,11,11,11
323225642626472,-14,100,-14,-14,-14,-14,-14
7327147373,-16,-16,-11,-16,-16,-16,-16
53317747651741432274447362246664,-8,-8,-8,100,-8,-8,100
662251243275132166471354147,8,8,8,8,8,8,8
65546342713111612,-13,-13,-13,-13,-13,-13,-13
57457742217664615256772312467732236341135,5,5,6,7,6,5,100
6124416755516715777551541577153,9,9,9,10,100,10,9
477113151255513355144757,100,-3,7,5,100,2,-4
67245763724367433242757377664476632,-9,8,-9,9,9,9,100
7476626443275312374,-12,-12,-12,-12,-12,-12,-12
35522324753335222432135732766715541371,-2,100,100,12,11,-2,-2
445411641237757443,-13,-13,-13,100,-13,-13,-13
7536224517312725172133151675531364357344,100,-7,-7,-7,100,-7,-7
415761342617456461,-13,-13,-13,-13,-13,-13,-13
314651315361276145,-13,-13,-13,-13,-13,-13,-13
72424466543714765,-13,-13,-13,-13,-13,-13,-13
36312236375453,14,14,14,14,14,14,14
31742341,-2,-3,2,2,-1,-1,0
6332175453267341716115115364,100,-10,-10,-10,-10,-10,-10
471125322725671245555342,9,100,9,9,100,9,9
3546124,-12,-4,-4,2,-5,-11,-12
27361,-18,-18,-18,2,-18,-18,-18
347477461511765342625262414415745556136,-8,-8,-8,100,-8,-8,-8
2313237332167657,-14,-14,-14,-14,-14,-14,-14
,-2,-1,0,1,0,-1,-2
4177742176724763236,12,12,12,12,12,12,100
5332,2,0,3,2,3,1,0
54241556357412332551624435724,-9,-9,-9,-9,100,-9,-9
532432646321333532164154,-11,-4,100,-13,0,0,-11
1565236461716635634122515,-9,-9,-9,-9,-9,100,-9
7536213527261157131,-11,-11,-11,-11,-11,-11,-11
144316614526573236612644625625315662,-10,-10,-10,-10,-10,100,-10
2555311233766334657357451364717163242,-9,-9,100,-9,100,-9,-9
47726426274561477475674244222564,3,7,-4,3,3,3,100
445712437431162234,-12,-12,-1,-12,-12,-12,-12
5,-3,0,0,0,0,-2,-2
277452624374516735133111116635517767,100,-9,-9,-9,-9,-9,-9
423152774441214337,11,12,-12,-12,-12,12,-12
743612173,-8,-3,-1,-2,-12,-12,-12
5466314465235112,-1,0,0,0,1,13,-2
57,-2,0,0,2,0,0,0
23,-3,-1,-1,-3,-2,-2,-2
66174171613317676453755537744716214,-9,-9,-9,-9,-9,-9,100
32275732117661,-2,1,3,2,-2,3,0
23112242241542713615625227637116,-7,100,11,10,-10,-8,-8
237,-1,2,2,0,-2,2,-2
26311566113271625741156662127354761713357,100,4,10,11,9,-1,0
4616224323,2,2,2,2,-2,0,0
522257247743711757567454,-12,-12,-12,-12,-12,-12,100
76515525141112166464646327144352163,100,-9,-9,-9,-9,100,-9
7415347264,-16,-16,-16,-11,-16,-16,-16
152414416776276,3,3,-5,3,3,3,3
226244122711,-4,-6,15,-3,-4,-4,-5
247623217115241631,-13,-13,-13,-13,-13,-13,-13
71633112576342345474522772156174445,-5,-5,-5,100,-5,-5,100
453257466227131155171346167214541226736123,100,6,6,7,-6,-6,-6
11126734412,-4,-3,-3,-4,-12,-4,-4
2621377,-10,-11,-2,-2,-2,-10,-11
622541,-2,3,2,0,0,3,0
442152466,-16,-16,-3,-16,-16,-16,-16
11633441775223412756552,-10,-10,-10,-10,-10,-10,-10
5351265565362746175723674137757123472347,-7,-7,-7,-7,100,-7,100
24173654141365772153761,9,10,10,10,9,9,9
3523114353546573724,-12,-12,-12,-12,-12,-12,-12
71,-2,-1,-2,2,-1,-1,-2
265375516113165721537135553476511,100,-3,2,2,100,-2,1
137455317253176474656662751361516636415144,100,-5,-5,5,100,100,-5
63147416657724157432337273651,-7,-7,-7,-7,-7,-7,100
52154211144,-14,4,3,-14,-14,4,4
17754357633243125676754565,8,8,8,8,100,8,8
736643441227421352666463743424653,-8,-8,-8,100,-8,100,-8
64213471352147,6,-14,-14,-14,-14,-14,-14
3237662344377656247,-12,-12,-12,-12,-12,-12,-12
6254,-4,-2,-2,0,-2,-3,-5
427155271466112644232264757532357142744652,-7,100,-7,-7,-7,-7,-7
63515617753562454742615322153555,-8,-8,-8,-8,100,-8,-8
25622761716422417461221771644337,-11,100,-11,-11,-11,-11,-11
343471142217,-15,-15,-15,-5,-15,-15,-15
7166476165773773773277512113441366,-4,-12,-4,2,2,2,100
7757477665515633432,-12,-12,-12,-12,-12,-12,-12
6273346443332345464,-12,-12,100,100,-12,-12,-12
3612322773,-4,1,0,-2,-2,-8,-4
52236765341112565274741557351376,8,8,8,8,100,8,8
61714761,4,-17,-17,-17,17,-17,-17
1713211172142,100,3,2,4,2,5,0
433161711557576642643,-11,-11,-11,-11,-11,-11,-11
7443642,-1,0,2,4,-2,0,-3
27167123112733425462521,1,100,2,0,4,1,2
776736241355564423,-12,-12,-12,-12,-12,12,-9
63416724672,-15,-15,-15,-15,-15,-3,-15
37746233344742171137566531655,-7,-7,100,-7,-7,-7,-7
27254533775475612735567764363,10,10,10,10,100,10,100
66413551445,0,0,0,2,0,-15,-5
5463351676724335444717,-11,-11,-11,-11,-11,-11,-11
2237222671224113652,0,100,2,4,13,2,-3
1265575673461553176155526,-2,-1,-2,-4,100,-2,-4
33461117152,-16,-16,-16,-16,-16,-16,-16
731714622332335421143361,-10,-10,100,11,-10,-10,-10
6127173741362411352423271574712555,100,-7,-7,-7,-7,-7,100
45413346,5,4,7,17,10,5,4
336624155767323,-3,-8,-9,-13,-2,-1,-2
736115622362647,-14,-14,-14,-14,-14,-14,-14
24726551575561463617722,-9,-9,1,-9,-9,-9,-9
42335735651374731,-13,-13,-13,-13,-13,-13,-13
75,-4,-2,-3,-3,-1,-3,-3
132267276257247576645676641361374154223,-9,-9,-6,-9,-9,100,100
613646766,-16,-16,-16,-16,2,-16,-16
233366262427345653,12,12,12,12,12,12,12
16711137663233,-2,-2,-2,-2,-1,3,-2
51,-1,2,0,3,3,0,-1
66247123,-3,0,-2,1,-6,-4,-3
32644132665616455373537,-9,-9,10,10,-9,10,-9
23352651325127252515333471574572541745,-9,100,100,-9,100,-9,-9
2667262512113344471616111146746417,100,-10,-10,-10,-10,-10,-10
5547244774275137545265757456,-10,-10,-10,-10,100,-10,100
6371567536366773745337514214177451764,7,7,100,7,7,7,100
3142631761637645726457676425567,9,9,9,9,9,100,9
465621323571134454641374567437366617,-8,-8,-8,100,-8,-8,-8
63766724234717216742636321633764512525123,-9,-9,-9,-9,-9,100,-9
3175545136334326354756236133,-10,-10,100,-10,-10,-10,-10
66457522134,-3,0,0,4,2,0,-3
253237,-2,0,6,6,2,3,-2
377353615336447573634267255632213,-12,-12,100,-12,-12,-12,-12
3612166447165266177136725,-11,-11,-11,-11,-11,100,-11
15347673,-5,-7,-3,-2,-3,-3,-2
1446727352472623,5,12,13,12,6,6,6
317547441552546312371765133154666134243,100,-5,-5,-5,100,-5,-5
7727331134526347,-13,-13,-13,-13,-13,-13,-2
474245475743361766623776376152251,-9,-9,-9,-9,-9,-9,100
46554117556154461134344114416,-10,10,-10,100,-10,10,9
11445745673314316735347137253262242,7,7,100,7,7,7,7
32326624665462422756637116533446,9,100,10,9,10,100,9
41561744614,-13,-5,-14,-13,-9,-13,-13
4367432337714551263412326255553452,6,6,100,6,100,6,6
11343456233255475,-13,-13,-13,-13,-13,-13,-13
25642314775447423256454262712122324,-10,-10,10,100,-10,-10,-10
36647715616333662615,-13,-13,-13,-13,-13,100,-13
7325424742534476441552652412612,-13,-13,-13,100,-13,-13,-13
45,1,2,-2,0,0,-3,-3
57655132311267722443475,-9,-9,-9,10,-9,10,-9
4243415247611463467254273,-11,-11,-11,100,-11,-11,-11
352375763632324572657356274674522461762,-6,100,100,-6,100,-6,100
73,-4,-2,-2,1,-1,-4,-5
13514456135471,-13,-14,-13,13,14,13,-13
7,-2,1,-1,2,1,2,-1
7745,0,1,-3,0,0,-3,-2
,-2,-1,0,1,0,-1,-2
14663553672446523743667,-10,-10,-10,-10,-10,100,-10
4336,0,-2,0,-2,2,1,-2
24422647122323524537743471512671321,-11,100,-3,-4,-4,-5,-5
73635161316473161716,100,-4,-11,-11,-11,-11,-11
7775435,-4,-4,-3,-4,-3,-4,-4
715563757565,-16,-16,-16,-16,-16,-16,-16
347225342115422,-12,-12,14,-12,13,-12,-12
3,-2,-2,0,0,0,0,-3
23661732336736562335666413163772561161322,-3,-3,100,-11,-3,-3,-3
6731113351172557513462663162,100,-2,-2,-8,-2,-2,9
343526464317372562524242562575142763113631,-9,100,-9,-9,-9,-9,-9
6641512666243267642572233373667633737477,13,13,13,13,13,100,13
31551467115121724665541327174,100,2,0,1,-7,10,-6
2646675117151632117746117331463,100,10,10,10,10,10,10
56613514535141535221143141,100,-10,-10,-10,100,-10,-10
6143327642622726751745446623562325,-7,100,-7,-7,-7,100,-7
674362445762622576427737154233,-7,100,-7,-7,-7,-7,100
553341312274723173173657561625213675,100,-6,100,-6,-6,-6,-6
,-2,-1,0,1,0,-1,-2
316113,-3,-3,0,-1,-2,-2,-2
37235715462726731,-13,-13,-13,-13,-13,-13,-13
22645,0,3,0,5,2,2,0
2537244721634227524,-11,100,-11,-5,-11,-11,12
44274257213415311655465725435,-8,-8,-8,100,100,-8,-8
624543245112713375676315754355262663,-7,-7,-7,-7,100,-7,-7
2117746557233233252,-11,-11,-11,-2,-11,-11,-11
455315471461574533527,-10,-10,-10,-10,100,-10,-10
6515236264223764567276661635122233263265,10,10,10,10,10,100,10
17366554243377323616662545467,8,8,8,8,8,100,8
437311221664172,14,14,14,14,14,14,14
13161533645156433551377557473,-10,-10,100,-10,100,-10,-10
6424422533171754717276272,8,100,9,8,9,8,100
4432654113157145513632143337574623225562,100,-9,100,-9,-9,-9,-9
57147552646117654432,-11,-11,10,-11,-11,11,-11
3247373721151435434524,10,10,10,10,10,10,10
614762537156613217632367463237555366,-9,-9,-9,-9,-9,100,-9
7,-2,1,-1,2,1,2,-1
43733211136665146342375113527271744414516,100,9,100,9,9,9,9
2143157537374727122331667543176,-7,-7,100,-7,-7,-7,100
,-2,-1,0,1,0,-1,-2
,-2,-1,0,1,0,-1,-2
264561633235425253264744422,8,100,8,100,8,8,8
5113272564717747,0,12,13,4,3,-13,1
1526531722126712347,-12,-12,-12,-12,-12,-12,-12
77741,0,2,5,5,4,2,2
2674747457,-16,-16,-16,-5,-16,-16,-16
3521,-3,0,-2,-2,-1,-3,-3
7341,2,-2,3,3,2,4,2
454365561372233,-2,-3,-2,-2,-3,-2,-2
53262551556,-6,-8,-6,-11,-9,-8,-4
1143,-2,-3,0,0,-3,1,0
1424426752454676113152337545552154,-7,-7,-7,100,100,-7,-7
5636652222445626765125664672757341,10,100,10,10,10,100,10
73277222431563164,0,0,13,3,2,3,0
234364361464746466723,11,11,11,100,11,100,11
556727446146,-2,4,15,3,3,3,-1
6445533413157,-14,15,-14,-14,-14,14,-14
174424564513237541664366744531374752,9,9,9,100,9,9,9
416156351442524177743,-11,-11,-11,-11,-11,-11,-11
54475611374157643346243261635544,-7,-7,-7,100,-7,-7,-7
544226444713715647661,-10,-10,-9,100,11,-10,-10
517716415,-10,-6,-9,-4,-4,-10,-9
357114277656547125145737,-9,-9,-9,-8,-9,-9,100
425576412512,-4,-3,-2,11,5,-4,-4
345641243,-15,0,-15,-15,2,-15,-15
545722337371722413562,-10,-10,11,-10,-10,-10,-10
5,-3,0,0,0,0,-2,-2
12166156461351141425174642,100,-13,-13,-13,3,-13,-13
727243123651642173147615731152,100,-8,-8,-8,-8,-8,-8
5751142542114142,-3,-3,-13,13,-3,-3,-3
3763144514572462741147732516575515767336,100,5,5,100,100,5,100
723134514361536376726552352662567423417163,-6,-6,100,-6,100,100,-6
2742672144422726577465414127315632273,-10,100,-10,100,-10,-10,-10
74462573,-18,-18,-18,-18,-18,-18,-18
75,-4,-2,-3,-3,-1,-3,-3
555631421755544,-5,-1,13,4,100,13,-2
577317,0,0,0,-2,2,-2,0
3136511743366417562772151255652,100,-6,-6,-6,100,-6,-6
57675374451616712676,-12,-12,-12,-12,-12,-12,-12
51765565755263242562737,13,13,13,13,100,13,13
14227167,-5,-5,-11,0,-5,-4,-7
674437513552716472136341332651571,100,-5,100,-5,-5,-5,-5
7156326577,-4,-1,-2,-2,-2,-2,-4
554421211455361,-14,-14,-14,-14,-14,-14,-14
3776,-3,0,0,0,0,1,0
355775723614415217634,-11,-11,-11,-11,-11,-11,-11
643237747543367115756251267734541135471,-8,-8,-8,-8,-8,-8,100
57427426462436762777456,10,10,10,10,10,10,100
1731624437245616715627413133621727712,100,6,6,6,6,6,6
7443613541,-16,11,-16,-16,-16,-16,-16
73573235164177752371372214347763717551273,9,7,4,10,9,10,100
4126554642317321563252777642,-8,100,-8,-8,-8,-8,-8
1535354427417,-15,-15,-15,-15,-15,-15,-15
565763371114135,-13,-13,-13,-13,-13,-13,-13
74727216432121165454,2,10,10,4,10,4,11
675356311427433745,12,12,12,12,12,12,12
46613541254743547266773415,8,8,8,100,8,8,8
7,-2,1,-1,2,1,2,-1
2344273,-4,2,3,5,-7,-7,-6
2244613,-17,-17,-17,-17,9,-17,-17
556642364543612443,12,12,12,12,12,12,12
317134717,17,-16,-16,-16,-16,-16,1
2242552457676451727114121376635722426427,-6,100,-6,-6,-6,-6,100
332776121526431525427533444241574424,-6,100,-6,100,-6,-6,-6
6526632433326673134731134364,11,10,100,10,11,10,10
25567557264221726,-12,-12,-12,-12,-12,-12,-2
64336775547445244772445,-11,-10,-3,100,-10,-3,-10
25545274347447516245454517433443566232,-12,-12,-12,100,-12,-12,-12
15215122277415644455224,0,100,-9,-2,-5,10,-2
312362,-3,-3,-3,-2,-2,-4,-4
76262117577,-12,-10,-2,-4,-1,-2,-9
257415172657363663625153114154457256757,100,-6,-6,-6,100,-6,-6
7657743162433412472251115734,7,7,7,7,7,7,7
54115314343511262713754213611532,100,9,9,9,9,9,9
12573425464271576411212152245446613464,100,100,6,-8,-8,-8,-8
4266463761515475316576715142,-8,-8,-8,-8,-8,100,-8
661471335323,-15,-15,-14,-15,-15,-15,-15
66343542226356416153123144177175514772363,100,-5,-5,-5,-5,-5,-5
53516,-11,-12,-4,-3,0,-6,-4
567752222,-4,-4,-4,-14,-1,-10,-4
626442532521477,14,14,14,14,14,14,14
33443715474451357717466365137,-6,-6,100,100,-6,7,100
35651555647211212213734,-1,-1,8,-1,-1,8,-1
533425551452227632154424,9,100,9,9,100,9,9
466331221565565,-11,-10,-2,-13,-11,-11,-4
4261463312344756,13,13,13,13,13,13,13
54446527625776612674137271777423752,8,8,8,8,8,8,100
622457741345415727337634666161754755764,5,0,0,100,-4,100,100
41275145257736377516511,-10,-10,-10,-10,-10,-10,-10
31,0,0,0,2,0,0,-2
4164521624765367233624325341736,-6,-6,100,-6,-6,100,-6
66436534536743352316,-11,-11,100,-2,11,-11,-11
21451277647756255726515315567317615,-8,-8,7,-8,100,9,-8
716472334221741121524137354135777,100,-8,-8,-8,-8,-8,-8
534625156226144136144512,-10,-10,-10,-10,-10,-10,-10
515251117,-16,-16,-16,-16,-11,-16,-16
6125453614162111323767125617513517575321,100,-11,-11,-11,-11,-11,-11
2117146,0,0,-3,3,-2,0,-2
41751457724676,3,1,2,3,-1,14,13
65171724237675,-14,-14,-14,10,-14,-14,-14
25533,-7,-4,-5,-5,-10,-4,-7
4124642,-16,-16,4,5,5,-16,4
1417456736547352334,-11,-3,-11,-11,12,-11,-11
4272364662242566514335126625354613557,-7,100,-4,-7,9,100,-7
6313642546477516353364327116,-7,-7,100,-7,-7,100,-7
12465,-2,2,0,3,2,2,-3
37264152153422323773767535757567225,-8,-8,100,-8,-8,-8,100
5514213134747343531732267,9,9,100,9,9,9,9
73134441566331556561713674216155131723651,100,7,7,7,7,100,7
5666246247564172323653,10,10,10,10,10,100,10
526413256356667135225657243,-7,-7,-7,8,100,100,-7
744153764612113564633,11,11,11,11,11,11,11
361671741,-2,0,4,4,-2,4,3
566111245757642551733,-10,-10,-10,-6,-10,-10,-10
1417236571614511112567217414711132126631,100,2,9,2,8,9,1
64377266577633417462713211344755633575524,7,7,7,7,7,7,100
112167624671724665633315472,-7,-7,-7,2,-7,100,-7
32267612252566316131,7,-11,11,-11,-11,-11,-11
7772573546472556471364415347435,-7,-7,-7,100,-7,-1,100
25555275747675635,-14,-14,-14,-14,100,-14,-14
77636731237244476265224325537727,-7,100,-7,-7,-7,-7,100
23,-3,-1,-1,-3,-2,-2,-2
1311377643564375761356174636331,-8,-8,100,-8,-8,100,-8
35166111413446165722643,100,-10,-10,-10,-10,-10,-10
625652637163147,14,14,14,14,14,14,14
156647452253416332223,-11,-11,-11,-11,-11,-11,-11
236,-1,1,2,-3,-2,1,2
111242321161261425634117744447,100,0,2,3,14,3,-1
42,-2,2,-2,0,0,2,-2
,-2,-1,0,1,0,-1,-2
2176447346375135175,-11,-11,-11,-11,-11,-11,-11
541,1,0,0,5,2,2,0
312346245312323561276164546645715461,-5,-5,-5,100,-5,100,-5
5,-3,0,0,0,0,-2,-2
2226125542736661545254116331,-8,100,-8,-8,-8,-8,-8
7756726314265111636143222424674431,100,100,-4,100,-4,100,-4
5663341323461274,-13,-13,-13,-13,13,-13,-13
475651,2,12,12,13,13,3,1
4735277,-3,-17,-17,-17,-17,-17,-17
136664445471321714144135,-12,-12,-12,100,-12,-12,-12
252772623246,15,3,-15,-15,-15,-15,-15
5451651516,-3,-9,-8,-11,-9,-7,-4
4547564664646263775226747677315,-11,-11,-11,-11,-11,100,-11
24314471475735173526176247672261417,8,8,8,8,8,8,100
66627525352356222336215,-3,100,-3,-11,-3,-3,-3
3147571133316366227515525134723,100,6,100,6,6,6,6
,-2,-1,0,1,0,-1,-2
3543461133,6,16,4,15,12,5,4
7137372,-4,-6,2,-4,-4,-10,2
432316467114565363735736343575331544513,-10,-10,100,-10,-10,-10,-10
17613435733514,-9,-11,-10,-2,-2,-12,-9
736644521,-17,-17,-17,-17,-17,-17,-17
2415541,5,5,6,16,6,17,5
7361,-4,1,-2,4,-2,0,-5
143655526263362233523753267473631525352741,-9,-9,100,10,-1,-9,-9
144,-3,-4,-1,2,0,2,-3
644627,0,4,0,3,1,2,0
256713352423766447453164565671532,-5,-5,-5,-5,100,100,-5
,-2,-1,0,1,0,-1,-2
,-2,-1,0,1,0,-1,-2
43461616617736,12,7,8,11,6,5,5
3546134433,-16,16,-16,-16,0,-16,-16
