11,-2,0,0,1,-1,1,-1
114,4,3,1,1,4,4,4
1,1,-2,-1,-2,1,-1,2
12,-2,-2,-3,-2,-2,-2,-2
113,3,0,0,0,2,2,4
121,-2,-1,0,-2,-1,0,0
141,-2,-2,-3,-5,-5,-3,-2
123,0,-1,-3,-1,-1,-2,0
126,2,0,0,2,-2,0,0
137,0,0,-4,-4,-4,-2,2
111,1,-1,-1,-2,2,1,2
117,2,-1,0,0,2,0,1
145,-1,0,0,-5,-2,-2,0
153,2,-1,0,0,0,2,2
147,0,-1,-4,-3,-4,-1,0
134,1,3,-2,-3,1,0,2
135,2,3,-3,0,-2,1,2
,-2,-1,0,1,0,-1,-2
124,3,-1,3,-2,2,4,3
132,0,-1,-3,-1,0,-2,1
152,3,2,0,-4,2,2,4
151,2,-1,-3,-5,-4,0,2
154,4,2,1,2,2,3,4
13,-3,-3,-1,-3,-3,-2,-4
116,3,2,1,2,2,1,2
122,2,-2,3,4,2,2,3
146,2,2,1,-4,0,-2,2
14,-5,-5,-5,-2,-5,-4,-4
131,0,0,-2,-3,-3,0,2
155,4,2,2,-2,-2,2,3
125,2,0,3,0,0,-2,0
144,3,4,1,-2,0,-2,3
136,1,0,-2,1,2,-2,-1
133,3,3,-1,0,1,2,2
112,3,0,0,0,3,3,3
143,0,-1,-4,-5,0,0,-1
15,-5,-4,-1,1,-2,-2,-4
142,0,-3,-1,-5,-4,-3,0
127,-1,-2,0,-1,-2,-2,0
115,3,2,2,-1,-1,1,2
111,1,-1,-1,-2,2,1,2
112,3,0,0,0,3,3,3
115,3,2,2,-1,-1,1,2
116,3,2,1,2,2,1,2
117,2,-1,0,0,2,0,1
114,4,3,1,1,4,4,4
126,2,0,0,2,-2,0,0
131,0,0,-2,-3,-3,0,2
133,3,3,-1,0,1,2,2
143,0,-1,-4,-5,0,0,-1
134,1,3,-2,-3,1,0,2
141,-2,-2,-3,-5,-5,-3,-2
144,3,4,1,-2,0,-2,3
147,0,-1,-4,-3,-4,-1,0
154,4,2,1,2,2,3,4
146,2,2,1,-4,0,-2,2
1,1,-2,-1,-2,1,-1,2
